Bradycardia	O
-	O
induced	B-Positive_regulation
coronary	O
angiogenesis	B-Blood_vessel_development
is	O
dependent	B-Positive_regulation
on	O
vascular	O
endothelial	O
growth	O
factor	O
.	O

A	O
marked	O
coronary	O
angiogenesis	B-Blood_vessel_development
is	O
known	O
to	O
occur	O
with	O
chronic	O
bradycardia	O
.	O

We	O
tested	O
the	O
hypothesis	O
that	O
vascular	O
endothelial	O
growth	O
factor	O
(	O
VEGF	O
)	O
,	O
an	O
endothelial	O
cell	O
mitogen	O
and	O
a	O
major	O
regulator	O
of	O
angiogenesis	B-Blood_vessel_development
,	O
is	O
upregulated	B-Positive_regulation
in	O
response	O
to	O
low	O
heart	O
rate	O
and	O
consequential	O
increased	O
stroke	O
volume	O
.	O

Bradycardia	O
was	O
induced	O
in	O
rats	O
by	O
administering	B-Planned_process
the	O
bradycardic	O
drug	O
alinidine	O
(	O
3	O
mg	O
/	O
kg	O
body	O
weight	O
)	O
twice	O
daily	O
.	O

Heart	O
rate	O
decreased	O
by	O
32	O
%	O
for	O
20	O
to	O
40	O
minutes	O
after	O
injection	O
and	O
was	O
chronically	O
reduced	O
by	O
10	O
%	O
,	O
14	O
%	O
,	O
and	O
18	O
.	O
5	O
%	O
after	O
1	O
,	O
2	O
,	O
and	O
3	O
weeks	O
of	O
treatment	O
,	O
respectively	O
.	O

Arterial	O
pressure	O
and	O
cardiac	O
output	O
were	O
unchanged	O
.	O

Left	O
ventricular	O
capillary	O
length	O
density	O
(	O
mm	O
/	O
mm	O
(	O
3	O
)	O
)	O
increased	B-Positive_regulation
gradually	O
with	O
alinidine	O
administration	B-Planned_process
;	O
a	O
15	O
%	O
increase	B-Positive_regulation
after	O
2	O
weeks	O
and	O
a	O
40	O
%	O
increase	B-Positive_regulation
after	O
3	O
weeks	O
of	O
alinidine	O
treatment	B-Planned_process
were	O
documented	O
.	O

Left	O
ventricular	O
weight	O
,	O
body	O
weight	O
,	O
and	O
their	O
ratio	O
were	O
not	O
significantly	O
altered	O
by	O
alinidine	O
treatment	B-Planned_process
.	O

After	O
1	O
week	O
of	O
treatment	O
,	O
before	O
an	O
increase	B-Positive_regulation
in	O
capillary	O
length	O
density	O
,	O
VEGF	O
mRNA	O
increased	B-Positive_regulation
greater	O
than	O
2	O
-	O
fold	O
and	O
then	O
declined	B-Negative_regulation
to	O
control	O
levels	O
after	O
3	O
weeks	O
of	O
treatment	O
.	O

VEGF	O
protein	O
was	O
higher	O
in	O
alinidine	O
-	O
treated	B-Planned_process
rats	O
than	O
in	O
controls	O
after	O
2	O
weeks	O
and	O
increased	B-Positive_regulation
further	O
after	O
3	O
weeks	O
of	O
treatment	O
.	O

Injection	B-Planned_process
of	O
VEGF	O
-	O
neutralizing	O
antibodies	O
over	O
a	O
2	O
-	O
week	O
period	O
completely	O
blocked	B-Negative_regulation
alinidine	O
-	O
stimulated	B-Positive_regulation
angiogenesis	B-Blood_vessel_development
.	O

In	O
contrast	O
,	O
bFGF	O
mRNA	O
was	O
not	O
altered	B-Regulation
by	O
alinidine	O
treatment	B-Planned_process
.	O

These	O
data	O
suggest	O
that	O
VEGF	O
plays	B-Regulation
a	I-Regulation
key	I-Regulation
role	I-Regulation
in	O
the	O
angiogenic	B-Blood_vessel_development
response	O
that	O
occurs	O
with	O
chronic	O
bradycardia	O
.	O

The	O
mechanism	O
underlying	O
this	O
VEGF	O
-	O
associated	B-Regulation
angiogenesis	B-Blood_vessel_development
may	O
be	O
an	O
increase	O
in	O
stretch	O
due	O
to	O
enhanced	O
diastolic	O
filling	O
.	O

UFT	O
and	O
its	O
metabolites	O
inhibit	B-Negative_regulation
the	O
angiogenesis	B-Blood_vessel_development
induced	B-Positive_regulation
by	O
murine	O
renal	O
cell	O
carcinoma	O
,	O
as	O
determined	O
by	O
a	O
dorsal	O
air	O
sac	O
assay	O
in	O
mice	O
.	O

UFT	O
,	O
an	O
anticancer	O
agent	O
that	O
is	O
composed	O
of	O
tegafur	O
(	O
FT	O
)	O
and	O
uracil	O
at	O
a	O
molar	O
ratio	O
of	O
1	O
:	O
4	O
,	O
is	O
widely	O
used	O
in	O
clinical	O
practice	O
in	O
Japan	O
to	O
treat	B-Planned_process
cancer	O
patients	O
requiring	O
a	O
long	O
-	O
term	O
chemotherapy	B-Planned_process
,	O
and	O
it	O
is	O
associated	O
with	O
few	O
side	O
effects	O
,	O
if	O
any	O
.	O

In	O
this	O
study	O
,	O
we	O
have	O
evaluated	O
the	O
inhibitory	B-Negative_regulation
effect	I-Negative_regulation
of	O
UFT	O
against	O
RENCA	O
cell	O
-	O
induced	B-Positive_regulation
angiogenesis	B-Blood_vessel_development
by	O
a	O
dorsal	O
air	O
sac	O
assay	O
.	O

Marked	O
angiogenesis	B-Blood_vessel_development
is	O
induced	B-Positive_regulation
by	O
implantation	B-Planned_process
of	O
a	O
chamber	O
containing	O
RENCA	O
cells	O
into	O
mice	O
.	O

In	O
this	O
model	O
,	O
UFT	O
showed	O
a	O
strong	O
angiogenesis	B-Blood_vessel_development
-	O
inhibitory	B-Negative_regulation
effect	I-Negative_regulation
,	O
whereas	O
5	O
-	O
fluorouracil	O
(	O
5	O
-	O
FU	O
)	O
and	O
doxifluridine	O
were	O
less	O
effective	B-Negative_regulation
.	O

Additional	O
experiments	O
revealed	O
FT	O
to	O
be	O
effective	O
component	O
of	O
UFT	O
;	O
uracil	O
remained	O
ineffective	B-Regulation
in	O
the	O
inhibition	B-Negative_regulation
of	O
angiogenesis	B-Blood_vessel_development
.	O

Moreover	O
,	O
we	O
have	O
found	O
that	O
gamma	O
-	O
hydroxybutyric	O
acid	O
and	O
gamma	O
-	O
butyrolactone	O
,	O
the	O
metabolites	O
of	O
FT	O
,	O
possess	O
a	O
potent	O
angiogenesis	B-Blood_vessel_development
inhibitory	B-Negative_regulation
effect	I-Negative_regulation
that	O
is	O
amplified	B-Positive_regulation
when	O
the	O
compounds	O
are	O
administered	B-Planned_process
by	O
a	O
continuous	O
infusion	O
.	O

This	O
may	O
reflect	O
a	O
transition	O
in	O
blood	O
